"scenario_id","denom_spec_id","risk_spec","sample_variant","weighting","model_id","controls","target_beta","childhealth_beta","robust_se","p_value","n","abs_error_to_target","denom_components","risk_components","include_emoney","include_other_fin","include_housing_fund","include_jizikuan","include_unpaid_salary","total_abs_error_to_targets","max_abs_error_to_target","min_n_across_models","rank_by_target_error"
"denom_8__stock_fund_lend__all__impute0","denom_8","stock_fund_lend","all","unweighted","(3)","No",-0.003,-0.00170392161195254,0.00165553718730487,0.303389535134825,15598,0.00129607838804746,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,0,0.00258291383603045,0.00129607838804746,15598,34
"denom_8__stock_fund_lend__all__impute0","denom_8","stock_fund_lend","all","unweighted","(4)","Yes",-0.002,-0.000713164552017005,0.00163619692386079,0.662939126967226,15598,0.00128683544798299,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,0,0.00258291383603045,0.00129607838804746,15598,34
"denom_8__stock_fund_lend__winsor_top1__impute0","denom_8","stock_fund_lend","winsor_top1","unweighted","(3)","No",-0.003,-0.00170392161195254,0.00165553718730487,0.303389535134825,15598,0.00129607838804746,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,0,0.00258291383603045,0.00129607838804746,15598,35
"denom_8__stock_fund_lend__winsor_top1__impute0","denom_8","stock_fund_lend","winsor_top1","unweighted","(4)","Yes",-0.002,-0.000713164552017005,0.00163619692386079,0.662939126967226,15598,0.00128683544798299,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,0,0.00258291383603045,0.00129607838804746,15598,35
"denom_8__stock_fund_lend__winsor_top2__impute0","denom_8","stock_fund_lend","winsor_top2","unweighted","(3)","No",-0.003,-0.00170205073341934,0.00163996694398468,0.299352850187041,15598,0.00129794926658066,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,0,0.00258319723491985,0.00129794926658066,15598,36
"denom_8__stock_fund_lend__winsor_top2__impute0","denom_8","stock_fund_lend","winsor_top2","unweighted","(4)","Yes",-0.002,-0.000714752031660806,0.00162061883614401,0.659192700432842,15598,0.00128524796833919,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt+housing_fund_amt","stock_amt+fund_amt+lend_amt",1,1,1,0,0,0.00258319723491985,0.00129794926658066,15598,36
"denom_25__stock_fund_lend__all__impute0","denom_25","stock_fund_lend","all","unweighted","(3)","No",-0.003,-0.00174111729309628,0.00162562567447629,0.284166035285964,15598,0.00125888270690372,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00259098136071551,0.00133209865381179,15598,37
"denom_25__stock_fund_lend__all__impute0","denom_25","stock_fund_lend","all","unweighted","(4)","Yes",-0.002,-0.000667901346188211,0.00160675478926646,0.67764738648404,15598,0.00133209865381179,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00259098136071551,0.00133209865381179,15598,37
"denom_25__stock_fund_lend__winsor_top1__impute0","denom_25","stock_fund_lend","winsor_top1","unweighted","(3)","No",-0.003,-0.00174111729309628,0.00162562567447629,0.284166035285964,15598,0.00125888270690372,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00259098136071551,0.00133209865381179,15598,38
"denom_25__stock_fund_lend__winsor_top1__impute0","denom_25","stock_fund_lend","winsor_top1","unweighted","(4)","Yes",-0.002,-0.000667901346188211,0.00160675478926646,0.67764738648404,15598,0.00133209865381179,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00259098136071551,0.00133209865381179,15598,38
"denom_22__stock_fund_lend__winsor_top1__impute0","denom_22","stock_fund_lend","winsor_top1","unweighted","(3)","No",-0.003,-0.00169293899398264,0.00161110817553101,0.293370579825952,15598,0.00130706100601736,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,1,0.00259170446387161,0.00130706100601736,15598,39
"denom_22__stock_fund_lend__winsor_top1__impute0","denom_22","stock_fund_lend","winsor_top1","unweighted","(4)","Yes",-0.002,-0.000715356542145755,0.00159358584143882,0.653511909833291,15598,0.00128464345785425,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,1,0.00259170446387161,0.00130706100601736,15598,39
"denom_22__stock_fund_lend__all__impute0","denom_22","stock_fund_lend","all","unweighted","(3)","No",-0.003,-0.00169216206524896,0.00161158518266071,0.293735060450266,15598,0.00130783793475104,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,1,0.00259332757673469,0.00130783793475104,15598,40
"denom_22__stock_fund_lend__all__impute0","denom_22","stock_fund_lend","all","unweighted","(4)","Yes",-0.002,-0.000714510358016351,0.0015940639386767,0.653992048181635,15598,0.00128548964198365,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,1,0.00259332757673469,0.00130783793475104,15598,40
"denom_14__stock_fund_lend__winsor_top1__impute0","denom_14","stock_fund_lend","winsor_top1","unweighted","(3)","No",-0.003,-0.0017031878339727,0.0016483985005238,0.30150859376351,15598,0.0012968121660273,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.00260013473027924,0.00130332256425194,15598,41
"denom_14__stock_fund_lend__winsor_top1__impute0","denom_14","stock_fund_lend","winsor_top1","unweighted","(4)","Yes",-0.002,-0.000696677435748062,0.00162911459857811,0.6689178627371,15598,0.00130332256425194,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.00260013473027924,0.00130332256425194,15598,41
"denom_14__stock_fund_lend__all__impute0","denom_14","stock_fund_lend","all","unweighted","(3)","No",-0.003,-0.00170317484267718,0.00164840957190787,0.301515527663176,15598,0.00129682515732282,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.00260016237875798,0.00130333722143516,15598,42
"denom_14__stock_fund_lend__all__impute0","denom_14","stock_fund_lend","all","unweighted","(4)","Yes",-0.002,-0.000696662778564842,0.00162912565985222,0.668926528096219,15598,0.00130333722143516,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.00260016237875798,0.00130333722143516,15598,42
"denom_14__stock_fund_lend__winsor_top2__impute0","denom_14","stock_fund_lend","winsor_top2","unweighted","(3)","No",-0.003,-0.00170009529404618,0.00163358134357522,0.298023208912219,15598,0.00129990470595382,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.00260308359032988,0.00130317888437606,15598,43
"denom_14__stock_fund_lend__winsor_top2__impute0","denom_14","stock_fund_lend","winsor_top2","unweighted","(4)","Yes",-0.002,-0.000696821115623945,0.00161428796781676,0.665995605441174,15598,0.00130317888437606,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",1,0,1,1,0,0.00260308359032988,0.00130317888437606,15598,43
"denom_22__stock_fund_lend__winsor_top2__impute0","denom_22","stock_fund_lend","winsor_top2","unweighted","(3)","No",-0.003,-0.00168498047645842,0.00159381173277355,0.29043591808844,15598,0.00131501952354158,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,1,0.00260404662296923,0.00131501952354158,15598,44
"denom_22__stock_fund_lend__winsor_top2__impute0","denom_22","stock_fund_lend","winsor_top2","unweighted","(4)","Yes",-0.002,-0.000710972900572353,0.00157620875278416,0.651948838173165,15598,0.00128902709942765,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",1,0,1,0,1,0.00260404662296923,0.00131501952354158,15598,44
"denom_25__stock_fund_lend__winsor_top2__impute0","denom_25","stock_fund_lend","winsor_top2","unweighted","(3)","No",-0.003,-0.00173060894214959,0.00161239217414783,0.283145235463056,15598,0.00126939105785041,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00260748565362252,0.00133809459577211,15598,45
"denom_25__stock_fund_lend__winsor_top2__impute0","denom_25","stock_fund_lend","winsor_top2","unweighted","(4)","Yes",-0.002,-0.000661905404227892,0.00159350914825701,0.677872412640649,15598,0.00133809459577211,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+jizikuan_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,0,0,1,1,0.00260748565362252,0.00133809459577211,15598,45
"denom_15__stock_fund_lend__all__impute0","denom_15","stock_fund_lend","all","unweighted","(3)","No",-0.003,-0.00169716316487076,0.0016553481762848,0.305256171005343,15598,0.00130283683512924,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,0,0.00261183885761543,0.0013090020224862,15598,46
"denom_15__stock_fund_lend__all__impute0","denom_15","stock_fund_lend","all","unweighted","(4)","Yes",-0.002,-0.000690997977513804,0.00163570865676086,0.672705601618048,15598,0.0013090020224862,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,0,0.00261183885761543,0.0013090020224862,15598,46
"denom_15__stock_fund_lend__winsor_top1__impute0","denom_15","stock_fund_lend","winsor_top1","unweighted","(3)","No",-0.003,-0.00169716316487076,0.0016553481762848,0.305256171005343,15598,0.00130283683512924,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,0,0.00261183885761543,0.0013090020224862,15598,47
"denom_15__stock_fund_lend__winsor_top1__impute0","denom_15","stock_fund_lend","winsor_top1","unweighted","(4)","Yes",-0.002,-0.000690997977513804,0.00163570865676086,0.672705601618048,15598,0.0013090020224862,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,0,0.00261183885761543,0.0013090020224862,15598,47
"denom_23__stock_fund_lend__all__impute0","denom_23","stock_fund_lend","all","unweighted","(3)","No",-0.003,-0.00167815835969164,0.00161746273482667,0.299507239519135,15598,0.00132184164030836,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,1,0.00262115174287211,0.00132184164030836,15598,48
"denom_23__stock_fund_lend__all__impute0","denom_23","stock_fund_lend","all","unweighted","(4)","Yes",-0.002,-0.000700689897436247,0.00159966829599314,0.661376407450338,15598,0.00129931010256375,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,1,0.00262115174287211,0.00132184164030836,15598,48
"denom_23__stock_fund_lend__winsor_top1__impute0","denom_23","stock_fund_lend","winsor_top1","unweighted","(3)","No",-0.003,-0.00167815835969164,0.00161746273482667,0.299507239519135,15598,0.00132184164030836,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,1,0.00262115174287211,0.00132184164030836,15598,49
"denom_23__stock_fund_lend__winsor_top1__impute0","denom_23","stock_fund_lend","winsor_top1","unweighted","(4)","Yes",-0.002,-0.000700689897436247,0.00159966829599314,0.661376407450338,15598,0.00129931010256375,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,1,0.00262115174287211,0.00132184164030836,15598,49
"denom_15__stock_fund_lend__winsor_top2__impute0","denom_15","stock_fund_lend","winsor_top2","unweighted","(3)","No",-0.003,-0.00169000274074774,0.00164355250918925,0.303842504543201,15598,0.00130999725925226,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,0,0.00262311835834186,0.0013131210990896,15598,50
"denom_15__stock_fund_lend__winsor_top2__impute0","denom_15","stock_fund_lend","winsor_top2","unweighted","(4)","Yes",-0.002,-0.000686878900910398,0.00162392429958629,0.672319550099881,15598,0.0013131210990896,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,1,1,0,0.00262311835834186,0.0013131210990896,15598,50
"denom_23__stock_fund_lend__winsor_top2__impute0","denom_23","stock_fund_lend","winsor_top2","unweighted","(3)","No",-0.003,-0.00166871448896648,0.00160157445028841,0.297464331449527,15598,0.00133128551103352,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,1,0.00263588154602585,0.00133128551103352,15598,51
"denom_23__stock_fund_lend__winsor_top2__impute0","denom_23","stock_fund_lend","winsor_top2","unweighted","(4)","Yes",-0.002,-0.000695403965007669,0.00158371521427808,0.660597627697243,15598,0.00130459603499233,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+housing_fund_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,1,0,1,0.00263588154602585,0.00133128551103352,15598,51
"denom_4__stock_fund_lend__winsor_top2__impute0","denom_4","stock_fund_lend","winsor_top2","unweighted","(3)","No",-0.003,-0.00169342040190698,0.00165385347469487,0.3058870155382,15598,0.00130657959809302,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",1,1,0,0,0,0.00266809158013086,0.00136151198203784,15598,52
"denom_4__stock_fund_lend__winsor_top2__impute0","denom_4","stock_fund_lend","winsor_top2","unweighted","(4)","Yes",-0.002,-0.000638488017962163,0.0016334473660061,0.695888512872579,15598,0.00136151198203784,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",1,1,0,0,0,0.00266809158013086,0.00136151198203784,15598,52
"denom_4__stock_fund_lend__all__impute0","denom_4","stock_fund_lend","all","unweighted","(3)","No",-0.003,-0.00169471058699011,0.00166761771870136,0.3095278065102,15598,0.00130528941300989,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",1,1,0,0,0,0.00266947273161199,0.0013641833186021,15598,53
"denom_4__stock_fund_lend__all__impute0","denom_4","stock_fund_lend","all","unweighted","(4)","Yes",-0.002,-0.000635816681397905,0.00164719375408455,0.699501983766361,15598,0.0013641833186021,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",1,1,0,0,0,0.00266947273161199,0.0013641833186021,15598,53
"denom_4__stock_fund_lend__winsor_top1__impute0","denom_4","stock_fund_lend","winsor_top1","unweighted","(3)","No",-0.003,-0.00169471058699011,0.00166761771870136,0.3095278065102,15598,0.00130528941300989,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",1,1,0,0,0,0.00266947273161199,0.0013641833186021,15598,54
"denom_4__stock_fund_lend__winsor_top1__impute0","denom_4","stock_fund_lend","winsor_top1","unweighted","(4)","Yes",-0.002,-0.000635816681397905,0.00164719375408455,0.699501983766361,15598,0.0013641833186021,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+emoney_amt+other_fin_amt","stock_amt+fund_amt+lend_amt",1,1,0,0,0,0.00266947273161199,0.0013641833186021,15598,54
"denom_19__stock_fund_lend__all__impute0","denom_19","stock_fund_lend","all","unweighted","(3)","No",-0.003,-0.0016856549847913,0.00163041596662505,0.301208146350422,15598,0.0013143450152087,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.00267799321194324,0.00136364819673454,15598,55
"denom_19__stock_fund_lend__all__impute0","denom_19","stock_fund_lend","all","unweighted","(4)","Yes",-0.002,-0.000636351803265461,0.00161144490578159,0.692925659485112,15598,0.00136364819673454,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.00267799321194324,0.00136364819673454,15598,55
"denom_19__stock_fund_lend__winsor_top1__impute0","denom_19","stock_fund_lend","winsor_top1","unweighted","(3)","No",-0.003,-0.0016856549847913,0.00163041596662505,0.301208146350422,15598,0.0013143450152087,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.00267799321194324,0.00136364819673454,15598,56
"denom_19__stock_fund_lend__winsor_top1__impute0","denom_19","stock_fund_lend","winsor_top1","unweighted","(4)","Yes",-0.002,-0.000636351803265461,0.00161144490578159,0.692925659485112,15598,0.00136364819673454,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.00267799321194324,0.00136364819673454,15598,56
"denom_11__stock_fund_lend__all__impute0","denom_11","stock_fund_lend","all","unweighted","(3)","No",-0.003,-0.00169815235121016,0.00166788548800344,0.308623968452357,15598,0.00130184764878984,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,0,1,0,0.00268223346558143,0.00138038581679159,15598,57
"denom_11__stock_fund_lend__all__impute0","denom_11","stock_fund_lend","all","unweighted","(4)","Yes",-0.002,-0.000619614183208413,0.00164708374266184,0.706781783026093,15598,0.00138038581679159,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,0,1,0,0.00268223346558143,0.00138038581679159,15598,57
"denom_11__stock_fund_lend__winsor_top1__impute0","denom_11","stock_fund_lend","winsor_top1","unweighted","(3)","No",-0.003,-0.00169815235121016,0.00166788548800344,0.308623968452357,15598,0.00130184764878984,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,0,1,0,0.00268223346558143,0.00138038581679159,15598,58
"denom_11__stock_fund_lend__winsor_top1__impute0","denom_11","stock_fund_lend","winsor_top1","unweighted","(4)","Yes",-0.002,-0.000619614183208413,0.00164708374266184,0.706781783026093,15598,0.00138038581679159,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+jizikuan_amt","stock_amt+fund_amt+lend_amt",0,1,0,1,0,0.00268223346558143,0.00138038581679159,15598,58
"denom_19__stock_fund_lend__winsor_top2__impute0","denom_19","stock_fund_lend","winsor_top2","unweighted","(3)","No",-0.003,-0.0016788135351068,0.00161704250718461,0.299193046904044,15598,0.0013211864648932,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.00268705714548952,0.00136587068059631,15598,59
"denom_19__stock_fund_lend__winsor_top2__impute0","denom_19","stock_fund_lend","winsor_top2","unweighted","(4)","Yes",-0.002,-0.000634129319403687,0.0015980453414011,0.69150887777421,15598,0.00136587068059631,"cash_amt+deposit_amt+bond_amt+stock_amt+fund_amt+lend_amt+other_fin_amt+unpaid_salary_amt","stock_amt+fund_amt+lend_amt",0,1,0,0,1,0.00268705714548952,0.00136587068059631,15598,59
